id,model,move_id:id,name,account_id:id,debit,credit,analytics_id:id,journal_id:id,period_id:id
aml_cicsa_5572,account.move.line,am_cicsa_19000000715,"Ajuste en costo labor Mayo 2014 N/D Nro. 50000004/ Induservi, C.A.",20101002,,2464.49,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5573,account.move.line,am_cicsa_19000000716,"Ajuste en costo labor Junio 2014 N/D Nro. 50000005/ Induservi, C.A.",73135001,2440.09,,cicsa_data.aapi_007,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5574,account.move.line,am_cicsa_19000000716,"N/D Nro. 50000005/ Induservi, C.A.",11203114,292.81,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5575,account.move.line,am_cicsa_19000000716,"N/D Nro. 50000005/ Induservi, C.A.",20140109,,219.61,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5576,account.move.line,am_cicsa_19000000716,"N/D Nro. 50000005/ Induservi, C.A.",20140101,,48.80,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5577,account.move.line,am_cicsa_19000000716,"Ajuste en costo labor Junio 2014 N/D Nro. 50000005/ Induservi, C.A.",20101002,,2464.49,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5578,account.move.line,am_cicsa_19000000717,"Servicio de mantenimiento y limpieza Julio 2014 Fact. 50001048/ Induservi, C.A.",73135001,103969.65,,cicsa_data.aapi_007,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5579,account.move.line,am_cicsa_19000000717,"Factura 50001048/ Induservi, C.A.",11203114,12476.36,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5580,account.move.line,am_cicsa_19000000717,"Factura 50001048/ Induservi, C.A.",20140109,,9357.27,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5581,account.move.line,am_cicsa_19000000717,"Factura 50001048/ Induservi, C.A.",20140101,,2079.39,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5582,account.move.line,am_cicsa_19000000717,"Servicio de mantenimiento y limpieza Julio 2014 Fact. 50001048/ Induservi, C.A.",20101002,,105009.35,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5583,account.move.line,am_cicsa_19000000718,"Celulares Mes de Junio 2014/ Telefónica Venezolana, C.A.",73121003,16539.24,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5584,account.move.line,am_cicsa_19000000718,"Roaming Internacional/ Telefónica Venezolana, C.A.",73121003,11859.98,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5585,account.move.line,am_cicsa_19000000718,"Iva 49065328/ Telefónica Venezolana, C.A.",11203114,1984.71,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5586,account.move.line,am_cicsa_19000000718,"Factura 49065328/ Telefónica Venezolana, C.A.",20140109,,1984.71,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5587,account.move.line,am_cicsa_19000000718,"Factura 49065328/ Telefónica Venezolana, C.A.",20101002,,28399.22,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5588,account.move.line,am_cicsa_20000000194,"Factura 49065328/ Telefónica Venezolana, C.A.",20101002,28399.22,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5589,account.move.line,am_cicsa_20000000194,"Factura 49065328/ Telefónica Venezolana, C.A.",20140105,,16.54,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5590,account.move.line,am_cicsa_20000000194,"Factura 49065328/ Telefónica Venezolana, C.A.",10226013,,28382.68,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5591,account.move.line,am_cicsa_19000000719,"Comida 06/08/14 Constructora e Inmboliaria Arichuna, C.A./ Nestor Fernandez",77101004,890.60,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5592,account.move.line,am_cicsa_19000000719,Comida 06/08/14 Lunchería Don Severino/ Nestor Fernandez,77101004,139.98,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5593,account.move.line,am_cicsa_19000000719,"Hospedaje 07/08/14 Constructora e Inmboliaria Arichuna, C.A./ Nestor Fernandez",77101004,3900.00,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5594,account.move.line,am_cicsa_19000000719,Comida 07/08/14 Restaurant y Cachapera Agua Miel C.A./ Nestor Fernandez,77101004,358.40,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5595,account.move.line,am_cicsa_19000000719,Gastos de viaje Nestor Fernández 06 y 07/08/2014/ Nestor Fernandez,20101202,,5288.98,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5596,account.move.line,am_cicsa_19000000720,"Gastos reembolsables Fianza Fiel cumplimiento y Fianza Laboral/ Induservi, C.A.",73135001,9826.13,,cicsa_data.aapi_007,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5597,account.move.line,am_cicsa_19000000720,"Gastos administrativos Fianzas/ Induservi, C.A.",73135001,1621.32,,cicsa_data.aapi_007,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5598,account.move.line,am_cicsa_19000000720,"Factura 50001049/ Induservi, C.A.",11203114,194.56,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5599,account.move.line,am_cicsa_19000000720,"Factura 50001049/ Induservi, C.A.",20140109,,145.92,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5600,account.move.line,am_cicsa_19000000720,"Factura 50001049/ Induservi, C.A.",20140101,,32.43,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5601,account.move.line,am_cicsa_19000000720,"Gastos reembolsables fianzas Fact. 50001049/ Induservi, C.A.",20101002,,11463.66,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5602,account.move.line,am_cicsa_19000000721,Servicio de catering días 10 y 11 de Julio 2014 Factura 00194/ Edgara Karina Gomez A. (GyG Eventos),11203104,40780.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5603,account.move.line,am_cicsa_19000000721,Servicio de catering días 10 y 11 de Julio 2014 Factura 00194/ Edgara Karina Gomez A. (GyG Eventos),11203114,4893.60,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5604,account.move.line,am_cicsa_19000000721,Servicio de catering días 10 y 11 de Julio 2014 Factura 00194/ Edgara Karina Gomez A. (GyG Eventos),20140109,,3670.20,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5605,account.move.line,am_cicsa_19000000721,Servicio de catering días 10 y 11 de Julio 2014 Factura 00194/ Edgara Karina Gomez A. (GyG Eventos),20140101,,301.97,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5606,account.move.line,am_cicsa_19000000721,Servicio de catering días 10 y 11 de Julio 2014 Factura 00194/ Edgara Karina Gomez A. (GyG Eventos),20101002,,41701.43,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5607,account.move.line,am_cicsa_19000000722,Junio  - Servicio telefónico/ CANTV,73121003,10562.48,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5608,account.move.line,am_cicsa_19000000722,12% Iva  Nro F000260107072 Serie A/ CANTV,11203114,1267.50,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5609,account.move.line,am_cicsa_19000000722,100% Iva  Nro F000260107072 Serie A/ CANTV,20140109,,1267.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5610,account.move.line,am_cicsa_19000000722,Cantv  Nro  F000260107072 Serie A/ CANTV,20101002,,10562.48,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5611,account.move.line,am_cicsa_19000000723,Celulares Junio 2014  Movilnet  Nro 51308377,73121003,35320.06,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5612,account.move.line,am_cicsa_19000000723,51308377/ Telecomunicaciones Movilnet C.A,11203114,4237.92,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5613,account.move.line,am_cicsa_19000000723,51308377/ Telecomunicaciones Movilnet C.A,20140109,,4237.92,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5614,account.move.line,am_cicsa_19000000723,Celulares Junio 2014  Movilnet  Nro 51308377,20101002,,35320.06,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5615,account.move.line,am_cicsa_20000000195,Cantv  Nro  F000260107072 Serie A/ CANTV,20101002,10562.48,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5616,account.move.line,am_cicsa_20000000195,Cantv  Nro  F000260107072 Serie A/ CANTV,10226013,,10562.48,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5617,account.move.line,am_cicsa_20000000196,Celulares Junio 2014  Movilnet  Nro 51308377,20101002,35320.06,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5618,account.move.line,am_cicsa_20000000196,Celulares Junio 2014  Movilnet  Nro 51308377,10226013,,35320.06,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5619,account.move.line,am_cicsa_19000000724,"Sportage Placa AC449TD. Luis Delgado. Alquiler de vehículo Jul 2014/ Cooperativa Montesacro 100, R.L",73103001,133300.00,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5620,account.move.line,am_cicsa_19000000724,"Jeep Cherokee Placa AC357RD. Anyel Ramírez. Alquiler de vehículo Jul 2014/ Cooperativa Montesacro 100, R.L",73103001,133300.00,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5621,account.move.line,am_cicsa_19000000724,"Jeep Gran Cherokee. Placa AA508RD. Jose Marcano. Alquiler de vehículo Jul 2014/ Cooperativa Montesacro 100, R.L",73103001,124700.00,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5622,account.move.line,am_cicsa_19000000724,"Mazda BT-50 Placa A98AS6B. Pedro Arevalo. Alquiler de vehículo Jul 2014/ Cooperativa Montesacro 100, R.L",73103001,133300.00,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5623,account.move.line,am_cicsa_19000000724,"Ford Explorer Placa AB835BB. Gerencia. Alquiler de vehículo Jul 2014/ Cooperativa Montesacro 100, R.L",73103001,129000.00,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5624,account.move.line,am_cicsa_19000000724,"Alquiler de vehículos Julio 2014/ Cooperativa Montesacro 100, R.L",20101002,,653600.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5625,account.move.line,am_cicsa_20000000197,Gastos de viaje Nestor Fernández 06 y 07/08/2014,20101202,5288.98,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5626,account.move.line,am_cicsa_20000000197,Gastos de viaje Nestor Fernández 06 y 07/08/2014,10226013,,5288.98,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5627,account.move.line,am_cicsa_20000000198,Hospedaje y comidas José Pérez. Visita a campo,20101202,5597.92,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5628,account.move.line,am_cicsa_20000000198,Hospedaje y comidas José Pérez. Visita a campo,10226013,,5597.92,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5629,account.move.line,am_cicsa_21000000023,Hospedaje y taxis Javier Abejon. Roma-Italia,20101202,7949.97,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5630,account.move.line,am_cicsa_21000000023,Hospedaje y taxis Javier Abejon. Roma-Italia,10439033,,7949.97,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5631,account.move.line,am_cicsa_19000000725,Adelanto pago de electricidad - Julio 2014/ Fernando de la Rosa,11310006,1520.67,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5632,account.move.line,am_cicsa_19000000725,Adelanto pago de electricidad - Julio 2014/ Fernando de la Rosa,20101202,,1520.67,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5633,account.move.line,am_cicsa_20000000199,Adelanto pago de electricidad - Julio 2014/ Fernando de la Rosa,20101202,1520.67,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5634,account.move.line,am_cicsa_20000000199,Adelanto pago de electricidad - Julio 2014/ Fernando de la Rosa,10226013,,1520.67,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5635,account.move.line,am_cicsa_19000000726,"Hospedaje 07/08/2014. Constructora e Inmobiliaria Arichuna, C.A./ Jose Angel Perez ",77101004,3900.00,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5636,account.move.line,am_cicsa_19000000726,"Comida 06/08/2014. Constructora e Inmobiliaria Arichuna, C.A./ Jose Angel Perez ",77101004,561.20,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5637,account.move.line,am_cicsa_19000000726,"Comida 07/08/2014. Restaurant SAC, C.A./ Jose Angel Perez ",77101004,290.00,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5638,account.move.line,am_cicsa_19000000726,Hospedaje y comidas José Pérez. Visita a campo/ Jose Angel Perez ,20101202,,4751.20,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5639,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 11.550.491/ / JLR System Solutions, C.A",73114004,39997.66,,cicsa_data.aapi_004,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5640,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 10.998.037/ JLR System Solutions, C.A",73114004,43152.05,,cicsa_data.aapi_011,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5641,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 11.657.498 / JLR System Solutions, C.A",73114004,49248.31,,cicsa_data.aapi_004,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5642,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 17.900.937/ JLR System Solutions, C.A",73114004,24039.48,,cicsa_data.aapi_006,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5643,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 7.800.290/ JLR System Solutions, C.A",73114004,56113.00,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5644,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 5.087.848/ JLR System Solutions, C.A",73114004,58384.61,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5645,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 4.212.341/ JLR System Solutions, C.A",73114004,65583.41,,cicsa_data.aapi_006,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5646,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 6.143.833/ JLR System Solutions, C.A",73114004,42200.69,,cicsa_data.aapi_004,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5647,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 13.612.323/ JLR System Solutions, C.A",73114004,51673.39,,cicsa_data.aapi_001,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5648,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 14.431.703/ JLR System Solutions, C.A",73114004,40576.89,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5649,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 14.330.326/ JLR System Solutions, C.A",73114004,43710.31,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5650,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 201. 14.615.382/ JLR System Solutions, C.A",73114004,52743.86,,cicsa_data.aapi_004,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5651,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 9.510.475/ JLR System Solutions, C.A",73114004,49878.66,,cicsa_data.aapi_001,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5652,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 10.288.461/ JLR System Solutions, C.A",73114004,49608.86,,cicsa_data.aapi_005,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5653,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 17.222.861/ JLR System Solutions, C.A",73114004,35509.13,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5654,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 16.054.524/ JLR System Solutions, C.A",73114004,38877.74,,cicsa_data.aapi_010,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5655,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 13.030.549/ JLR System Solutions, C.A",73114004,42120.24,,cicsa_data.aapi_011,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5656,account.move.line,am_cicsa_19000000727,"Administración de personal Julio 2014. 11.907.371/ JLR System Solutions, C.A",73114004,26687.28,,cicsa_data.aapi_011,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5657,account.move.line,am_cicsa_19000000727,"Factura Nro 13828/ JLR System Solutions, C.A",11203114,97212.67,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5658,account.move.line,am_cicsa_19000000727,"Factura Nro 13828/ JLR System Solutions, C.A",20140109,,72909.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5659,account.move.line,am_cicsa_19000000727,"Factura Nro 13828/ JLR System Solutions, C.A",20140101,,16202.11,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5660,account.move.line,am_cicsa_19000000727,"Factura Nro 13828/ JLR System Solutions, C.A",20101002,,818206.63,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5661,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 17.732.660/ JLR System Solutions, C.A",11203103,26846.62,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5662,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 8.887.116/ JLR System Solutions, C.A",11203103,51270.11,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5663,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 14.790.071/ JLR System Solutions, C.A",11203103,29788.85,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5664,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 19.545.112/ JLR System Solutions, C.A",11203103,25680.44,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5665,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 18.825.069/ JLR System Solutions, C.A",11203103,29161.37,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5666,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 16.478.705/ JLR System Solutions, C.A",11203103,20598.32,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5667,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 11.079.634/ JLR System Solutions, C.A",11203103,37129.70,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5668,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 13.029.609/ JLR System Solutions, C.A",11203103,38345.45,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5669,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 20.937.578/ JLR System Solutions, C.A",11203103,20572.59,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5670,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 22.723.840/ JLR System Solutions, C.A",11203103,19220.99,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5671,account.move.line,am_cicsa_19000000728,"Administración de personal Julio 2014. 13.551.127/ JLR System Solutions, C.A",11203103,22382.05,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5672,account.move.line,am_cicsa_19000000728,"Factura Nro 13829/ JLR System Solutions, C.A",11203113,38519.58,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5673,account.move.line,am_cicsa_19000000728,"Factura Nro 13829/ JLR System Solutions, C.A",20140109,,28889.69,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5674,account.move.line,am_cicsa_19000000728,"Factura Nro 13829/ JLR System Solutions, C.A",20140101,,6419.93,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5675,account.move.line,am_cicsa_19000000728,"Factura Nro 13829/ JLR System Solutions, C.A",20101002,,324206.45,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5676,account.move.line,am_cicsa_19000000729,"Fortuner. Placa AD534HM. Jhoel Zambrano. Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,99300.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5677,account.move.line,am_cicsa_19000000729,"LUV/4x4. Placa A53AR8A. Jhony Palacios Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,89370.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5678,account.move.line,am_cicsa_19000000729,"LUV/4x4. Placa A85BV1D. Marbelys Gomez Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,79440.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5679,account.move.line,am_cicsa_19000000729,"Grand Cherokee. Placa AB368PM. Ramon Odreman Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,99300.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5680,account.move.line,am_cicsa_19000000729,"Silverado. Placa A89AG3K. Cesar Fariñas Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,79440.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5681,account.move.line,am_cicsa_19000000729,"Mazda. Placa A92AS9B. Manuel Risco Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,89370.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5682,account.move.line,am_cicsa_19000000729,"LUV/4x4. Placa A02BS1D. Jorge Rodriguez Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,79440.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5683,account.move.line,am_cicsa_19000000729,"Mazda. Placa: A92AS7B. Luis Moreno Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,95990.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5684,account.move.line,am_cicsa_19000000729,"Mazda. Placa A49AT2B. Marcos Rivas Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,99300.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5685,account.move.line,am_cicsa_19000000729,"LUV/4x4. Placa A51BV8D. Luis Coa Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,95990.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5686,account.move.line,am_cicsa_19000000729,"Mazda . Placa A93AS2B. Lean Velazquez Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,92680.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5687,account.move.line,am_cicsa_19000000729,"Hilux. Placa A39A17N Aaron Marquez Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,95990.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5688,account.move.line,am_cicsa_19000000729,"Expedition. Placa AB985XE. Angel Semeco Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,89370.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5689,account.move.line,am_cicsa_19000000729,"Mazda BT-50. Placa A81AS9B Marlon Rojas Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,86060.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5690,account.move.line,am_cicsa_19000000729,"Mazda BT-50. Placa A35AA2B Richard Orozco. Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,3310.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5691,account.move.line,am_cicsa_19000000729,"LUV/4x4. Placa A66CC9V. Danny Montaño Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,6620.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5692,account.move.line,am_cicsa_19000000729,"LUV/4x4. Placa A91AR9V. Jenny Salazar Junio 2014. / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,62890.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
