id,model,move_id:id,name,account_id:id,debit,credit,analytics_id:id,journal_id:id,period_id:id
aml_cicsa_4634,account.move.line,am_cicsa_19000000576,julio 2014  Alquiler de oficina Nro 6A Inversiones Cachamay,11203103,22080.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4635,account.move.line,am_cicsa_19000000576,Fact. nro. 0053086/ Inversiones Cachamay,11203113,2649.60,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4636,account.move.line,am_cicsa_19000000576,Fact. nro. 0053086/ Inversiones Cachamay,20140109,,1987.20,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4637,account.move.line,am_cicsa_19000000576,Fact. nro. 0053086/ Inversiones Cachamay,20140101,,1104.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4638,account.move.line,am_cicsa_19000000576,Fact. nro. 0053086/ Inversiones Cachamay,20101002,,21638.40,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4639,account.move.line,am_cicsa_19000000577,Julio 2014  Alquiler de oficina Nro 5I Inversiones Flea Castle,73301001,21163.00,,cicsa_data.aapi_007,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4640,account.move.line,am_cicsa_19000000577,Fact. Nro 64/ Inversiones Flea Castle,11203114,2539.56,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4641,account.move.line,am_cicsa_19000000577,Fact. Nro 64/ Inversiones Flea Castle,20140109,,1904.67,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4642,account.move.line,am_cicsa_19000000577,Fact. Nro 64/ Inversiones Flea Castle,20140101,,1058.15,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4643,account.move.line,am_cicsa_19000000577,Fact. Nro 64/ Inversiones Flea Castle,20101002,,20739.74,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4644,account.move.line,am_cicsa_19000000578,"Jeep Cherokee. Placa AD690DM. 01/06 al 30/06. Fact. Nro 54 / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203104,89370.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4645,account.move.line,am_cicsa_19000000578,"Hilux. Placa A64AG0T. 01/06 al 30/06. Fact. Nro 54 / Servicios y Mantenimiento de Flota Colina Alta, C.A",11203104,99300.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4646,account.move.line,am_cicsa_19000000578,"Mazda BT50 Placa A03CK1G Fact. Nro 54/ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203104,56270.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4647,account.move.line,am_cicsa_19000000578,"IVA Alquiler de Vehiculos CICSA. Jun 2014. Fact. Nro 54/ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203104,29392.80,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4648,account.move.line,am_cicsa_19000000578,"Ret IVA Alquiler de Vehiculos CICSA. Jun 2014. Fact. Nro 54/ Servicios y Mantenimiento de Flota Colina Alta, C.A",11213104,,22044.60,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4649,account.move.line,am_cicsa_19000000578,"ISLR Alquiler de Vehiculos Fact. Nro 54/ Servicios y Mantenimiento de Flota Colina Alta, C.A",20140101,,12247.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4650,account.move.line,am_cicsa_19000000578,"Alquiler de Vehiculos CICSA. Jun 2014. Fact. Nro. 54/ Servicios y Mantenimiento de Flota Colina Alta, C.A",20101002,,240041.20,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4651,account.move.line,am_cicsa_19000000579,"Fortuner. Placa AD534HM. Jhoel Zambrano. Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,102610.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4652,account.move.line,am_cicsa_19000000579,"LUV/4x4. Placa A53AR8A. Jhony Palacios Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,102610.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4653,account.move.line,am_cicsa_19000000579,"LUV/4x4. Placa A85BV1D. Marbelys Gomez Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,102610.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4654,account.move.line,am_cicsa_19000000579,"Grand Cherokee. Placa AB368PM. Ramon Odreman Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,99300.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4655,account.move.line,am_cicsa_19000000579,"Silverado. Placa A89AG3K. Cesra Fariñas Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,102610.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4656,account.move.line,am_cicsa_19000000579,"Mazda. Placa A92AS9B. Manuel Risco Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,99300.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4657,account.move.line,am_cicsa_19000000579,"LUV/4x4. Placa A02BS1D. Jorge Rodriguez Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,102610.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4658,account.move.line,am_cicsa_19000000579,"Mazda. Placa: A92AS7B. Luis Moreno Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,95990.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4659,account.move.line,am_cicsa_19000000579,"Mazda. Placa A49AT2B. Marcos Rivas Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,99300.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4660,account.move.line,am_cicsa_19000000579,"LUV/4x4. Placa A51BV8D. Luis Coa Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,102610.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4661,account.move.line,am_cicsa_19000000579,"Mazda . Placa A93AS2B. Lean Velazquez Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,102610.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4662,account.move.line,am_cicsa_19000000579,"Hilux. Placa A39A17N Aaron Marquez Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,102610.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4663,account.move.line,am_cicsa_19000000579,"Expedition. Placa AB985XE. Angel Semeco Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,99300.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4664,account.move.line,am_cicsa_19000000579,"Mazda BT-50. Placa A81AS9B Marlon Rojas Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,86060.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4665,account.move.line,am_cicsa_19000000579,"Mazda BT-50. Placa A35AA2B Richard Orozco. Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,39720.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4666,account.move.line,am_cicsa_19000000579,"LUV/4x4. Placa A66CC9V. Danny Montaño Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,95990.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4667,account.move.line,am_cicsa_19000000579,"LUV/4x4. Placa A91AR9V.. Jenny Salazar Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,99300.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4668,account.move.line,am_cicsa_19000000579,"LUV/4x4. Placa A84AS7B. Roberto Blanco Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,92680.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4669,account.move.line,am_cicsa_19000000579,"LUV/4x4. Placa A54AT9B. Nellymar Farbos Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,92680.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4670,account.move.line,am_cicsa_19000000579,"LUV/4x4. Placa A77AIOG. Roberto Blanco Mayo 2014./ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,43030.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4671,account.move.line,am_cicsa_19000000579,"IVA Fact. Nro 53. Alquiler de Vehiculos sin chofer Mayo 2014/ Servicios y Mantenimiento de Flota Colina Alta, C.A",11203103,223623.60,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4672,account.move.line,am_cicsa_19000000579,"Ret IVA Fact. Nro 53. Alquiler de Vehiculos sin chofer Mayo 2014/ Servicios y Mantenimiento de Flota Colina Alta, C.A",11213103,,167717.70,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4673,account.move.line,am_cicsa_19000000579,"Ret ISLR Fact. Nro 53. Alquiler de Vehiculos sin chofer Mayo 2014/ Servicios y Mantenimiento de Flota Colina Alta, C.A",20140101,,93176.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4674,account.move.line,am_cicsa_19000000579,"Fact. Nro 53. Alquiler de Vehiculos sin chofer Mayo 2014/ Servicios y Mantenimiento de Flota Colina Alta, C.A",20101002,,1826259.40,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4675,account.move.line,am_cicsa_19000000580,limpieza y Suministro de material de cafeteria y limpieza Mes de Junio 2014/ODS- 00186/ Induservi,73135001,82829.26,,cicsa_data.aapi_007,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4676,account.move.line,am_cicsa_19000000580,Fact. Nro. 50001021/ODS- 00186/ Induservi,11213104,9939.51,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4677,account.move.line,am_cicsa_19000000580,Fact. Nro. 50001021/ODS- 00186/ Induservi,20140109,,7454.63,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4678,account.move.line,am_cicsa_19000000580,Fact. Nro. 50001021/ODS- 00186/ Induservi,20140101,,1656.59,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4679,account.move.line,am_cicsa_19000000580,limpieza y Suministro de material de cafeteria y limpieza Mes Junio 2014 Fact. Nro. 50001021/ODS- 00186/ Induservi,20101002,,83657.55,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4680,account.move.line,am_cicsa_19000000581,Encomiendas Junio 2014 - Fact. 717 /Servicios Llamamoto C.A,73121004,3108.00,,cicsa_data.aapi_007,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4681,account.move.line,am_cicsa_19000000581,Iva Fact. Nro 0717/Servicios Llamamoto C.A,11213104,372.96,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4682,account.move.line,am_cicsa_19000000581,75 % Iva Inv Nro 0717/Servicios Llamamoto C.A,20140109,,279.72,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4683,account.move.line,am_cicsa_19000000581,3 % Tax Inv Nro 0717/Servicios Llamamoto C.A,20140101,,93.24,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4684,account.move.line,am_cicsa_19000000581,Encomiendas Junio 2014 - Fact. 717/Servicios Llamamoto C.A,20101002,,3108.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4685,account.move.line,am_cicsa_19000000582,Honorarios Profesionales - Avaluo por metodo de costo de oficina 5K CICSA. Fact. Nro. 215/ Ing. Hector Armando Navarro Fernandez,73149002,12000.00,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4686,account.move.line,am_cicsa_19000000582,IVA Fact. Nro. 215/ Ing. Hector Armando Navarro Fernandez,11213104,1440.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4687,account.move.line,am_cicsa_19000000582,75% VTA Fact. Nro. 215/ Ing. Hector Armando Navarro Fernandez,20140109,,1080.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4688,account.move.line,am_cicsa_19000000582,3% Fact. Nro. 215/ Ing. Hector Armando Navarro Fernandez,20140101,,42.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4689,account.move.line,am_cicsa_19000000582,Honorarios Profesionales  - Avaluo por metodo de costo de oficina 5K CICSA. Fact. Nro. 215/ Ing. Hector Armando Navarro Fernandez,20101002,,12317.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4690,account.move.line,am_cicsa_20000000167,Honorarios Profesionales  - Avaluo por metodo de costo de oficina 5K CICSA. Fact. Nro. 215/ Ing. Hector Armando Navarro Fernandez,20101002,12317.50,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4691,account.move.line,am_cicsa_20000000167,Honorarios Profesionales  - Avaluo por metodo de costo de oficina 5K CICSA. Fact. Nro. 215/ Ing. Hector Armando Navarro Fernandez,10226013,,12317.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4692,account.move.line,am_cicsa_19000000583,Compra de Sello para Departamento de legal/ Wesley Bejarano,74110102,1209.60,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4693,account.move.line,am_cicsa_19000000583,Compra de Sello para Departamento de legal/ Wesley Bejarano,20101202,,1209.60,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4694,account.move.line,am_cicsa_19000000584,"Tarjeta sin doble corte 128 KB/ Telefónica Venezolana, C.A.",73121003,89.29,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4695,account.move.line,am_cicsa_19000000584,"WOO730515/ Telefónica Venezolana, C.A.",11213104,10.71,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4696,account.move.line,am_cicsa_19000000584,"WOO730515/ Telefónica Venezolana, C.A.",20140109,,10.71,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4697,account.move.line,am_cicsa_19000000584,"WOO730515/ Telefónica Venezolana, C.A.",20101002,,89.29,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4698,account.move.line,am_cicsa_19000000585,"Tarjeta sin doble corte 128 KB/ Telefónica Venezolana, C.A.",73121003,107.14,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4699,account.move.line,am_cicsa_19000000585,"WOO826432/ Telefónica Venezolana, C.A.",11213104,12.86,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4700,account.move.line,am_cicsa_19000000585,"WOO826432/ Telefónica Venezolana, C.A.",20140109,,12.86,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4701,account.move.line,am_cicsa_19000000585,"WOO826432/ Telefónica Venezolana, C.A.",20101002,,107.14,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4702,account.move.line,am_cicsa_19000000586,"Celulares Mes de Abril 2014/ Telefónica Venezolana, C.A.",73121003,15840.89,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4703,account.move.line,am_cicsa_19000000586,"Roaming Internacional/ Telefónica Venezolana, C.A.",73121003,3651.50,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4704,account.move.line,am_cicsa_19000000586,"Iva 47367307/ Telefónica Venezolana, C.A.",11213104,1900.91,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4705,account.move.line,am_cicsa_19000000586,"Fact. 47367307/ Telefónica Venezolana, C.A.",20140109,,1900.91,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4706,account.move.line,am_cicsa_19000000586,"Fact. 47367307/ Telefónica Venezolana, C.A.",20101002,,19492.39,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4707,account.move.line,am_cicsa_19000000587,"Celulares Mes de Mayo 2014/ Telefónica Venezolana, C.A.",73121003,17017.88,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4708,account.move.line,am_cicsa_19000000587,"Roaming Internacional/ Telefónica Venezolana, C.A.",73121003,5923.31,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4709,account.move.line,am_cicsa_19000000587,"Iva 48233447/ Telefónica Venezolana, C.A.",11213104,2042.15,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4710,account.move.line,am_cicsa_19000000587,"Fact. 48233447/ Telefónica Venezolana, C.A.",20140109,,2042.15,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4711,account.move.line,am_cicsa_19000000587,"Fact. 48233447/ Telefónica Venezolana, C.A.",20101002,,22941.19,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4712,account.move.line,am_cicsa_19000000588,Servicio Telefonico Mayo / CANTV,73121003,10379.06,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4713,account.move.line,am_cicsa_19000000588,12% Iva  Nro F000256262104 Serie A/ CANTV,11213104,1245.49,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4714,account.move.line,am_cicsa_19000000588,100% Iva  Nro F000256262104 Serie A/ CANTV,20140109,,1245.49,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4715,account.move.line,am_cicsa_19000000588,Cantv  Nro  F000256262104 Serie A/ CANTV,20101002,,10379.06,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4716,account.move.line,am_cicsa_19000000589,Celulares  Mayo 2014  Movilnet  Nro 50896856,73121003,35774.17,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4717,account.move.line,am_cicsa_19000000589,Fact. Nro 50896856/ Telecomunicaciones Movilnet C.A,11213104,4292.39,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4718,account.move.line,am_cicsa_19000000589,Fact. Nro 50896856/ Telecomunicaciones Movilnet C.A,20140109,,4292.39,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4719,account.move.line,am_cicsa_19000000589,Celulars Mayo  2014  Movilnet Inv. 50896856,20101002,,35774.17,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4720,account.move.line,am_cicsa_19000000590,Pipeline for EAP Project. Fact. Nro 1080011269-4. 65% Balance Pendiente por pagar/ ,11203103,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4721,account.move.line,am_cicsa_19000000590,Pipeline for EAP Project. Fact. Nro 1080011269-4. 65% Balance Pendiente por pagar/ ,20181002,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4722,account.move.line,am_cicsa_20000000168,Servicio Telefonico Mayo 2014 - Nro  F000256262104 Serie A/ CANTV,20101002,10379.06,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4723,account.move.line,am_cicsa_20000000168,Servicio Telefonico Mayo 2014 - Nro  F000256262104 Serie A/ CANTV,10226013,,10379.06,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4724,account.move.line,am_cicsa_20000000169,Celulares Mes de Mayo 2014  Movilnet Inv. 50896856,20101002,35774.17,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4725,account.move.line,am_cicsa_20000000169,Celulares Mes de Mayo 2014  Movilnet Inv. 50896856,10226013,,35774.17,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4726,account.move.line,am_cicsa_19000000591,"194 Hours. Desarrollo e implementacion de funcionalidades sobre OpenERP. Fact. 479/ Vauxoo, S.A de CV.",73113002,,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4727,account.move.line,am_cicsa_19000000591,"Fact. 479. /Vauxoo, S.A de CV.",20181002,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4728,account.move.line,am_cicsa_19000000592,"Tax Witholding Tax  Fact. 479/ Vauxoo, S.A de CV.",20140101,19982.18,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4729,account.move.line,am_cicsa_19000000592,"Inv Nro 479/ Vauxoo, S.A de CV.",20101002,,19982.18,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4730,account.move.line,am_cicsa_19000000593,"194 Hours. Desarrollo e implementacion de funcionalidades sobre OpenERP. Fact. 480/ Vauxoo, S.A de CV.",73113002,,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4731,account.move.line,am_cicsa_19000000593,"Fact. 480. / Vauxoo, S.A de CV.",20181002,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4732,account.move.line,am_cicsa_19000000594,"Tax Witholding Tax  Fact. 480/ Vauxoo, S.A de CV.",20140101,13836.65,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4733,account.move.line,am_cicsa_19000000594,Inv Nro 480 Vauxoo,20101002,,13836.65,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4734,account.move.line,am_cicsa_19000000595,"Cena 30/06/2014. Inversiones M.C.K. 3000, C.A. Inv. 479/ Jose Angel Perez ",77101004,299.99,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4735,account.move.line,am_cicsa_19000000595,"Hospedaje 01/07/2014. Inversiones M.C.K. 3000, C.A. Inv. 1199/ Jose Angel Perez ",77101004,2950.00,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4736,account.move.line,am_cicsa_19000000595,"Comida con nestor Fernandez 07/07/2014. Visita a Campo. Restaurant Sac, C.A./ Jose Angel Perez ",77101004,1060.00,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4737,account.move.line,am_cicsa_19000000595,"Viaticos, Hospedaje visita a campo/ Jose Angel Perez ",20101202,,4309.99,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4738,account.move.line,am_cicsa_19000000596,"Hospedaje 01/07/2014. Constructora e Inmobiliaria Arichuna, C.A. Inv. 1883/ Jose Angel Perez ",77101004,3900.00,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4739,account.move.line,am_cicsa_19000000596,"Comida 30/06/14. Visita a Campo. El Parador de la Mesa, C.A.Fact 8637/ Jose Angel Perez ",77101004,190.00,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4740,account.move.line,am_cicsa_19000000596,"Comida 30/06/14. Visita a Campo. Constructora e Inmobiliaria Arichuna, C.A. Inv. 7556/ Jose Angel Perez ",77101004,463.60,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4741,account.move.line,am_cicsa_19000000596,"Viaticos, Hospedaje visita a campo/ Jose Angel Perez ",20101202,,4553.60,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4742,account.move.line,am_cicsa_19000000597,"Aporte de los Socios Minoritarios - Repsol/ Repsol Exploracion, S.A.",10439033,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4743,account.move.line,am_cicsa_19000000597,"Aporte de los Socios Minoritarios - Repsol/ Repsol Exploracion, S.A.",20311004,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4744,account.move.line,am_cicsa_19000000598,"Procesamiento de Datos Sismicos: Area produccion Temprana (Pta. 75Km2). Repsol. Inv. 176-14-0559/ Repsol Exploracion, S.A.",11203103,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4745,account.move.line,am_cicsa_19000000598,"Procesamiento de Datos Sismicos: Area produccion Temprana (Pta. 75Km2). Repsol. Inv. 176-14-0559/ Repsol Exploracion, S.A.",20181002,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4746,account.move.line,am_cicsa_21000000016,Pipeline for EAP Project. Fact. Nro 1080011269-4. 65% Balance Pendiente por pagar/ ,20181002,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4747,account.move.line,am_cicsa_21000000016,Pipeline for EAP Project. Fact. Nro 1080011269-4. 65% Balance Pendiente por pagar/ ,10439033,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4748,account.move.line,am_cicsa_21000000017,"Fact. 479. / Vauxoo, S.A de CV.",20181002,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4749,account.move.line,am_cicsa_21000000017,"Fact. 480./ Vauxoo, S.A de CV.",20181002,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4750,account.move.line,am_cicsa_21000000017,"Fact. 479-480. / Vauxoo, S.A de CV.",10439033,,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
aml_cicsa_4751,account.move.line,am_cicsa_19000000599,Adelanto para gastos del asesor financiero - Kick Off Meeting/ JA Ansari,11203103,16158.45,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_07
