id,model,move_id:id,name,account_id:id,debit,credit,analytics_id:id,journal_id:id,period_id:id
aml_cicsa_3251,account.move.line,am_cicsa_19000000372,abril 2014  - Servicio Telefonico/ CANTV,73121003,2253.58,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3252,account.move.line,am_cicsa_19000000372,12% Iva  Fact. Nro F000248629129 Serie A/ CANTV,11203114,270.43,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3253,account.move.line,am_cicsa_19000000372,Ret. 100% Iva  Fact. Nro F000248629129 Serie A/ CANTV,20140109,,270.43,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3254,account.move.line,am_cicsa_19000000372,Cantv  Fact. Nro F000248629129 Serie A/ CANTV,20101002,,2253.58,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3255,account.move.line,am_cicsa_19000000373,"Alquileral Office mayo 2014 Office 6O/ Inversiones 225,CA",11203103,14201.04,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3256,account.move.line,am_cicsa_19000000373,"Iva Fact. Nro 00400/ Inversiones 225,CA",11203113,1704.1248,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3257,account.move.line,am_cicsa_19000000373,"75 % Iva Fact. Nro 00400/ Inversiones 225,CA",20140109,,1278.09,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3258,account.move.line,am_cicsa_19000000373,"Tax  Fact. Nro 00400/ Inversiones 225,CA",20140101,,710.05,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3259,account.move.line,am_cicsa_19000000373," Fact. Nro 00400 - Alquileral Office mayo 2014 Office 6O/ Inversiones 225,CA",20101002,,13917.0248,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3260,account.move.line,am_cicsa_19000000374,"Alquileral Office mayo 2014 Office 6P/ Inversiones 225,CA",11203103,11205.67,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3261,account.move.line,am_cicsa_19000000374,"Iva Fact. Nro 00401/ Inversiones 225,CA",11203113,1344.6804,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3262,account.move.line,am_cicsa_19000000374,"75 % Iva Fact. Nro 00401/ Inversiones 225,CA",20140109,,1008.51,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3263,account.move.line,am_cicsa_19000000374,"Tax  Fact. Nro 00401/ Inversiones 225,CA",20140101,,560.28,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3264,account.move.line,am_cicsa_19000000374," Fact. Nro 00401 - Alquileral Office mayo 2014 Office 6P/ Inversiones 225,CA",20101002,,10981.5604,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3265,account.move.line,am_cicsa_19000000375,"Alquileral Office mayo 2014 Office 6Q/ Inversiones 225,CA",11203103,10454.74,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3266,account.move.line,am_cicsa_19000000375,"Iva Fact. Nro 00402/ Inversiones 225,CA",11203113,1254.5688,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3267,account.move.line,am_cicsa_19000000375,"75 % Iva Fact. Nro 00402/ Inversiones 225,CA",20140109,,940.93,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3268,account.move.line,am_cicsa_19000000375,"Tax  Fact. Nro 00402/ Inversiones 225,CA",20140101,,522.74,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3269,account.move.line,am_cicsa_19000000375," Fact. Nro 00402 - Alquileral Office mayo 2014 Office 6Q/ Inversiones 225,CA",20101002,,10245.6388,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3270,account.move.line,am_cicsa_19000000376,"Alquileral Office mayo 2014 /Office 5L/ Inversiones 225,CA",73301001,18068.3,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3271,account.move.line,am_cicsa_19000000376,"Iva Fact. Nro 00399/ Inversiones 225,CA",11203114,2168.2,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3272,account.move.line,am_cicsa_19000000376,"75 % Iva Fact. Nro 00399/ Inversiones 225,CA",20140109,,1626.15,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3273,account.move.line,am_cicsa_19000000376,"Tax  Fact. Nro 00399/ Inversiones 225,CA",20140101,,903.42,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3274,account.move.line,am_cicsa_19000000376," Fact. Nro 00399 - Alquileral Office mayo 2014 /Office 5L/ Inversiones 225,CA",20101002,,17706.93,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3275,account.move.line,am_cicsa_19000000377,"Alquileral Office mayo 2014 /Office 5J/ Inversiones 225,CA",73301001,20428.8,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3276,account.move.line,am_cicsa_19000000377,"Iva Fact. Nro 00398/ Inversiones 225,CA",11203114,2451.46,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3277,account.move.line,am_cicsa_19000000377,"75 % Iva Fact. Nro 00398/ Inversiones 225,CA",20140109,,1838.6,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3278,account.move.line,am_cicsa_19000000377,"Tax  Fact. Nro 00398/ Inversiones 225,CA",20140101,,1021.44,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3279,account.move.line,am_cicsa_19000000377," Fact. Nro 00398 - Alquileral Office mayo 2014 /Office 5J/ Inversiones 225,CA",20101002,,20020.22,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3280,account.move.line,am_cicsa_19000000378,"Alquileral Office mayo 2014 /Office 5C/ Inversiones 225,CA",73301001,17152.96,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3281,account.move.line,am_cicsa_19000000378,"Iva Fact. Nro 00397/ Inversiones 225,CA",11203114,2058.36,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3282,account.move.line,am_cicsa_19000000378,"75 % Iva Fact. Nro 00397/ Inversiones 225,CA",20140109,,1543.77,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3283,account.move.line,am_cicsa_19000000378,"Tax  Fact. Nro 00397/ Inversiones 225,CA",20140101,,857.65,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3284,account.move.line,am_cicsa_19000000378," Fact. Nro 00397 - Alquileral Office mayo 2014 /Office 5C/ Inversiones 225,CA",20101002,,16809.9,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3285,account.move.line,am_cicsa_20000000116,Pago de Condominio Torre BVC Marzo y Abril Pendiente por Cobrar a Total Petroleum Services. (para obtencion de solvencia SATECA),20101002,26713.45,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3286,account.move.line,am_cicsa_20000000116,Pago de Condominio Torre BVC Marzo y Abril Pendiente por Cobrar a Total Petroleum Services. (para obtencion de solvencia SATECA),10226013,,26713.45,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3287,account.move.line,am_cicsa_20000000117,Celulares Movilnet abril - Factura Nro. 49887161,20101002,37352.95,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3288,account.move.line,am_cicsa_20000000117,Celulares Movilnet abril - Factura Nro. 49887161,10226013,,37352.95,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3289,account.move.line,am_cicsa_20000000118,Cantv  Abril Fact. Nro F000248629129 Serie A/ CANTV,20101002,2253.58,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3290,account.move.line,am_cicsa_20000000118,Cantv  Abril Fact. Nro F000248629129 Serie A/ CANTV,10226013,,2253.58,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3291,account.move.line,am_cicsa_20000000119," Fact. Nro 00400 - Alquileral Office mayo 2014 Office 6O/ Inversiones 225,CA",20101002,13917.0192,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3292,account.move.line,am_cicsa_20000000119," Fact. Nro 00401 - Alquileral Office mayo 2014 Office 6P/ Inversiones 225,CA",20101002,10981.5566,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3293,account.move.line,am_cicsa_20000000119," Fact. Nro 00402 - Alquileral Office mayo 2014 Office 6Q/ Inversiones 225,CA",20101002,10245.6452,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3294,account.move.line,am_cicsa_20000000119," Fact. Nro 00399 - Alquileral Office mayo 2014 /Office 5L/ Inversiones 225,CA",20101002,17706.935,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3295,account.move.line,am_cicsa_20000000119," Fact. Nro 00398 - Alquileral Office mayo 2014 /Office 5J/ Inversiones 225,CA",20101002,20020.225,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3296,account.move.line,am_cicsa_20000000119," Fact. Nro 00397 - Alquileral Office mayo 2014 /Office 5C/ Inversiones 225,CA",20101002,16809.902,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3297,account.move.line,am_cicsa_20000000119," Fact. Nro 00397 - Alquileral Office mayo 2014 /Office 5C/ Inversiones 225,CA",10226013,,89681.283,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3298,account.move.line,am_cicsa_20000000120,"Factura Nro 2084 - Nov. 2013 / Transporte Ejecutivo Camor,C.A",20101002,477456,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3299,account.move.line,am_cicsa_20000000120,"Factura Nro 002095 - Dic 2013/ Transporte Ejecutivo Camor,C.A",20101002,510384,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3300,account.move.line,am_cicsa_20000000120,"Factura Nro 002097 - Dic 2013/ Transporte Ejecutivo Camor,C.A",20101002,472752,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3301,account.move.line,am_cicsa_20000000120,"Alquiler de Vehiculos sin chofer/ Transporte Ejecutivo Camor,C.A",10226013,,1460592,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3302,account.move.line,am_cicsa_20000000121,"1 Talonario, 10*23cms. Observaciones preventivas - Campo Fact. N° 7546/ Graphics, C.A. (Techcolor)",20101002,1337.49,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3303,account.move.line,am_cicsa_20000000121,"1 Talonario, 10*23cms. Observaciones preventivas - Campo Fact. N° 7546/ Graphics, C.A. (Techcolor)",10226013,,1337.49,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3304,account.move.line,am_cicsa_19000000379,Pipeline for EAP Project. Factura Nro 1080011269. 65% Payment of total amount./ ,11213103,34520883.83,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3305,account.move.line,am_cicsa_19000000379,Pipeline for EAP Project. Factura Nro 1080011269. 65% Payment of total amount./ ,20181002,,34520883.83,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3306,account.move.line,am_cicsa_21000000012,Pipeline for EAP Project. Factura Nro 1080011269. 65% Payment of total amount./ ,20181002,34520883.83,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3307,account.move.line,am_cicsa_21000000012,Pipeline for EAP Project. Factura Nro 1080011269. 65% Payment of total amount./ ,10439033,,34520883.83,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3308,account.move.line,am_cicsa_19000000380,Pago de Impuestos sobre inmuebles Oficina 5K - Alcaldia de lecheria para cambio de direccion fiscal./ Edgalys Perez,11203108,5605.51,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3309,account.move.line,am_cicsa_19000000380,Pago de Impuestos sobre inmuebles Oficina 5K - Alcaldia de lecheria para cambio de direccion fiscal./ Edgalys Perez,11310006,,5605.51,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3310,account.move.line,am_cicsa_19000000381,Pago Impuestos Municipales I Trimestre 2014/ Edgalys Perez,78301005,645.33,,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3311,account.move.line,am_cicsa_19000000381,Pago Impuestos Municipales I Trimestre 2014/ Edgalys Perez,11310006,,645.33,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3312,account.move.line,am_cicsa_19000000382,Mantenimiento de aire acondicionado oficinas Torre BVC/ REFRIGERACION CHEMA C.A ,11203103,8077.57,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3313,account.move.line,am_cicsa_19000000382,Iva Fact. Nro 3929/ REFRIGERACION CHEMA C.A ,11203113,969.31,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3314,account.move.line,am_cicsa_19000000382,75 % Iva Fact. Nro 3929/ REFRIGERACION CHEMA C.A ,20140109,,726.9825,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3315,account.move.line,am_cicsa_19000000382,Tax  Fact. Nro 3929/ REFRIGERACION CHEMA C.A ,20140101,,161.5514,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3316,account.move.line,am_cicsa_19000000382,Fact. Nro 3929 - Air conditioning maintenance for offices Torre BVC/ REFRIGERACION CHEMA C.A ,20101002,,8158.3461,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3317,account.move.line,am_cicsa_19000000383,Marzo 2014 celular Gastos . Telefonica.,73121003,20146.02,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3318,account.move.line,am_cicsa_19000000383,Iva Factura ; Inv.N°35596005  Telefonica Venezolana,11203114,1925.7036,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3319,account.move.line,am_cicsa_19000000383,Iva  100% Factura  ; Inv.N°35596005,20140109,,1925.7,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3320,account.move.line,am_cicsa_19000000383,Factura N°35596005 Telefonica Venezolana,20101002,,20146.0236,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3321,account.move.line,am_cicsa_19000000384,Alquiler de Trailer Tipo Oficina Desde el 20/05/2014 hasta el 19/06/2014/ FANATRAILER C.A ,11203103,33480,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3322,account.move.line,am_cicsa_19000000384,Fact. Nro 981/ FANATRAILER C.A ,11203113,4017.6,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3323,account.move.line,am_cicsa_19000000384,Fact. Nro 981/ FANATRAILER C.A ,20140109,,3013.2,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3324,account.move.line,am_cicsa_19000000384,Tax  Fact. Nro 981/ FANATRAILER C.A ,20140101,,1674,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3325,account.move.line,am_cicsa_19000000384,Fact. Nro 981 - Alquiler de Trailer Tipo Oficina Desde el 20/05/2014 hasta el 19/06/2014/ FANATRAILER C.A ,20101002,,32810.4,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3326,account.move.line,am_cicsa_19000000385,Transporte Hasta CPF (Area PCB) e instalacion./ FANATRAILER C.A ,11203103,19500,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3327,account.move.line,am_cicsa_19000000385,Fact. Nro 982/ FANATRAILER C.A ,11203113,2340,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3328,account.move.line,am_cicsa_19000000385,Fact. Nro 982/ FANATRAILER C.A ,20140109,,1755,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3329,account.move.line,am_cicsa_19000000385,Tax  Fact. Nro 982/ FANATRAILER C.A ,20140101,,585,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3330,account.move.line,am_cicsa_19000000385,Fact. Nro 982 - Transporte Hasta CPF (Area PCB) e instalacion./ FANATRAILER C.A ,20101002,,19500,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3331,account.move.line,am_cicsa_19000000386,Adelanto Emerio Prieto por emision de permiso de importacion de Casing y Tubing desde Tenaris Argentina y Tenaris Mexico correspondientes a la ODS-00133 Rev. 1/ Emerio Prieto,11310006,4241.8,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3332,account.move.line,am_cicsa_19000000386,Adelanto Emerio Prieto por emision de permiso de importacion de Casing y Tubing desde Tenaris Argentina y Tenaris Mexico correspondientes a la ODS-00133 Rev. 1/ Emerio Prieto,20101202,,4241.8,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3333,account.move.line,am_cicsa_19000000387,Adelanto Emerio Prieto por emision de permiso de importacion de Casing y Tubing desde Tenaris Mexico correspondientes a la ODS-00094 Rev. 2/ Emerio Prieto,11310006,4241.8,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3334,account.move.line,am_cicsa_19000000387,Adelanto Emerio Prieto por emision de permiso de importacion de Casing y Tubing desde Tenaris Mexico correspondientes a la ODS-00094 Rev. 2/ Emerio Prieto,20101202,,4241.8,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3335,account.move.line,am_cicsa_19000000388,Adelanto Wesley Bejarano por Autenticacion de dos (2) declaraciones juradas Sencamer./ Wesley Bejarano,11310006,4400,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3336,account.move.line,am_cicsa_19000000388,Adelanto Wesley Bejarano por Autenticacion de dos (2) declaraciones juradas Sencamer./ Wesley Bejarano,20101202,,4400,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3337,account.move.line,am_cicsa_20000000122,Adelanto Emerio Prieto por emision de permiso de importacion de Casing y Tubing desde Tenaris Argentina y Tenaris Mexico correspondientes a la ODS-00133 Rev. 1/ Emerio Prieto,20101202,4241.8,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3338,account.move.line,am_cicsa_20000000122,Adelanto Emerio Prieto por emision de permiso de importacion de Casing y Tubing desde Tenaris Argentina y Tenaris Mexico correspondientes a la ODS-00133 Rev. 1/ Emerio Prieto,10226013,,4241.8,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3339,account.move.line,am_cicsa_20000000123,Adelanto Emerio Prieto por emision de permiso de importacion de Casing y Tubing desde Tenaris Mexico correspondientes a la ODS-00094 Rev. 2/ Emerio Prieto,20101202,4241.8,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3340,account.move.line,am_cicsa_20000000123,Adelanto Emerio Prieto por emision de permiso de importacion de Casing y Tubing desde Tenaris Mexico correspondientes a la ODS-00094 Rev. 2/ Emerio Prieto,10226013,,4241.8,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3341,account.move.line,am_cicsa_20000000124,Adelanto Wesley Bejarano por Autenticacion de dos (2) declaraciones juradas Sencamer./ Wesley Bejarano,20101202,4400,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3342,account.move.line,am_cicsa_20000000124,Adelanto Wesley Bejarano por Autenticacion de dos (2) declaraciones juradas Sencamer./ Wesley Bejarano,10226013,,4400,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3343,account.move.line,am_cicsa_19000000389,Professional Services rendered between 19-July an 12 August 2013. /Norton Rose Fulbright LLP,11203105,900017.06,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3344,account.move.line,am_cicsa_19000000389,Professional Services rendered between 19-July an 12 August 2013. /Norton Rose Fulbright LLP,20181002,,900017.06,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3345,account.move.line,am_cicsa_21000000013,Professional Services rendered between 19-July an 12 August 2013. /Norton Rose Fulbright LLP,20181002,900017.06,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3346,account.move.line,am_cicsa_21000000013,Professional Services rendered between 19-July an 12 August 2013. /Norton Rose Fulbright LLP,10439033,,900017.06,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3347,account.move.line,am_cicsa_19000000390,"Personal CICSA Semana 19/ Travel Services, C.A.",77101001,47451.6,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3348,account.move.line,am_cicsa_19000000390,"Factura Nro 32582/ Travel Services, C.A.",20140101,,949.03,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3349,account.move.line,am_cicsa_19000000390,"Factura Nro 32582/ Travel Services, C.A.",20101002,,46502.57,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3350,account.move.line,am_cicsa_19000000391,mayoo 2014  Alquiler de oficina Nro 6A Inversiones Cachamay/ Inversiones Cachamay C.A,11203103,22080,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3351,account.move.line,am_cicsa_19000000391,Iva Fact. Nro 53067/ Inversiones Cachamay C.A,11203113,2649.6,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3352,account.move.line,am_cicsa_19000000391,75 % Iva Fact. Nro 53067/ Inversiones Cachamay C.A,20140109,,1987.2,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3353,account.move.line,am_cicsa_19000000391,5 % Tax Fact. Nro 53067/ Inversiones Cachamay C.A,20140101,,1104,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3354,account.move.line,am_cicsa_19000000391,Factura 53067/ Inversiones Cachamay C.A,20101002,,21638.4,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3355,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 11.550.491/ J.L.R System Solution, c.a",73114004,39429.82,,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3356,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014. 10,998,037/ J.L.R System Solution, c.a",73114004,43152.05,,cicsa_data.aapi_025,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3357,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014. 11,657,498 / J.L.R System Solution, c.a",73114004,58864.48,,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3358,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014,17,900,937/ J.L.R System Solution, c.a",73114004,24039.48,,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3359,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 7,800,290/ J.L.R System Solution, c.a",73114004,67084.16,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3360,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014. 5,087,848/ J.L.R System Solution, c.a",73114004,69355.78,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3361,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 4,212,341/ J.L.R System Solution, c.a",73114004,79018.82,,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3362,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 6,143,833/ J.L.R System Solution, c.a",73114004,42052.07,,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3363,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 13,612,323/ J.L.R System Solution, c.a",73114004,62022.78,,cicsa_data.aapi_015,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3364,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 14,431,703/ J.L.R System Solution, c.a",73114004,40576.89,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3365,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014. 16,315,024/ J.L.R System Solution, c.a",73114004,35022.82,,cicsa_data.aapi_025,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3366,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 14,330,326/ J.L.R System Solution, c.a",73114004,54324.91,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3367,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 14.615.382/ J.L.R System Solution, c.a",73114004,41858.63,,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3368,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 9.510.475/ J.L.R System Solution, c.a",73114004,36383.2,,cicsa_data.aapi_015,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3369,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 10.288.461/ J.L.R System Solution, c.a",73114004,49188.29,,cicsa_data.aapi_019,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
aml_cicsa_3370,account.move.line,am_cicsa_19000000392,"Administracion de Nomina abril 2014, 17.222.861/ J.L.R System Solution, c.a",73114004,28407.3,,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_05
